row_id,model_seed,file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
seed789:neuromorpho__A1_slide3_neuron2.swc,789,neuromorpho__A1_slide3_neuron2.swc,pyramidal,554,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9937,True,1,-15.62,-19.44,-3.81,60.34,0.069,0.374,0.556,38,308,207,0.67,neuromorpho
seed789:neuromorpho__A1_slide3_neuron4.swc,789,neuromorpho__A1_slide3_neuron4.swc,pyramidal,536,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9985,True,1,-15.0,-1.36,13.64,68.9,0.037,0.528,0.433,20,232,283,0.76,neuromorpho
seed789:neuromorpho__A1_slide3_neuron5.swc,789,neuromorpho__A1_slide3_neuron5.swc,pyramidal,588,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9967,True,1,-24.08,-6.02,18.06,116.68,0.053,0.447,0.498,31,293,263,0.77,neuromorpho
seed789:neuromorpho__A1_slide4_neuron3_II_III.swc,789,neuromorpho__A1_slide4_neuron3_II_III.swc,pyramidal,918,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9867,True,1,-30.44,-66.07,-35.64,91.48,0.139,0.375,0.485,128,445,344,0.76,neuromorpho
seed789:neuromorpho__A2-N2-3_final.swc,789,neuromorpho__A2-N2-3_final.swc,pyramidal,1462,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9974,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1461,0,0.79,neuromorpho
seed789:neuromorpho__A2-N6-2_final.swc,789,neuromorpho__A2-N6-2_final.swc,pyramidal,1303,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9961,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1302,0,0.72,neuromorpho
seed789:neuromorpho__A2-N7-3_final.swc,789,neuromorpho__A2-N7-3_final.swc,pyramidal,950,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9972,True,1,0.0,,,0.0,0.0,0.0,0.999,0,949,0,0.67,neuromorpho
seed789:neuromorpho__A2-N8-3_1.swc,789,neuromorpho__A2-N8-3_1.swc,pyramidal,1274,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9968,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1273,0,0.68,neuromorpho
seed789:neuromorpho__A2_slide1_4.swc,789,neuromorpho__A2_slide1_4.swc,pyramidal,663,v12_gentle_seed789,0.9902,0.9819,,0.9805,1.0,pyramidal,0.9927,True,1,-14.74,-7.02,7.72,85.76,0.0,0.526,0.472,12,301,349,0.79,neuromorpho
seed789:neuromorpho__A2_slide1_neuron1_II_III.swc,789,neuromorpho__A2_slide1_neuron1_II_III.swc,pyramidal,1078,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9935,True,1,-22.17,-7.97,14.21,73.1,0.057,0.369,0.573,61,618,398,0.79,neuromorpho
seed789:neuromorpho__A2_slide1_neuron2_II_III.swc,789,neuromorpho__A2_slide1_neuron2_II_III.swc,pyramidal,892,v12_gentle_seed789,0.6532,0.9395,0.0,0.9595,1.0,pyramidal,0.9522,True,1,-22.59,-6.03,16.56,40.14,0.061,0.221,0.717,0,694,197,0.75,neuromorpho
seed789:neuromorpho__A2_slide2_3.swc,789,neuromorpho__A2_slide2_3.swc,pyramidal,471,v12_gentle_seed789,0.6532,0.9618,0.0,0.9595,1.0,pyramidal,0.9984,True,1,-17.38,-12.45,4.92,92.54,0.017,0.507,0.473,10,221,239,0.7,neuromorpho
seed789:neuromorpho__A2_slide2_8.swc,789,neuromorpho__A2_slide2_8.swc,pyramidal,987,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9732,True,1,-12.7,-22.25,-9.56,111.41,0.037,0.619,0.342,37,338,611,0.7,neuromorpho
seed789:neuromorpho__A2_slide3_10.swc,789,neuromorpho__A2_slide3_10.swc,pyramidal,1219,v12_gentle_seed789,0.6572,0.9639,0.0,0.9715,1.0,pyramidal,0.9948,True,1,-19.06,-12.78,6.27,42.17,0.036,0.348,0.615,0,794,424,0.66,neuromorpho
seed789:neuromorpho__A2_slide3_12.swc,789,neuromorpho__A2_slide3_12.swc,pyramidal,2249,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9964,True,1,-18.42,-0.6,17.82,89.72,0.004,0.444,0.551,10,1240,998,1.06,neuromorpho
seed789:neuromorpho__A2_slide3_20.swc,789,neuromorpho__A2_slide3_20.swc,pyramidal,1003,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9948,True,1,-28.04,-36.46,-8.42,75.16,0.012,0.722,0.265,12,266,724,0.87,neuromorpho
seed789:neuromorpho__A2_slide3_8.swc,789,neuromorpho__A2_slide3_8.swc,pyramidal,916,v12_gentle_seed789,0.5644,0.7303,0.0,0.6932,1.0,pyramidal,0.9367,True,1,-10.53,-22.6,-12.07,40.64,0.052,0.425,0.522,199,327,389,0.66,neuromorpho
seed789:neuromorpho__A2_slide3_9.swc,789,neuromorpho__A2_slide3_9.swc,pyramidal,1155,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.8964,True,1,-11.24,-19.7,-8.46,105.64,0.067,0.416,0.517,77,597,480,0.81,neuromorpho
seed789:neuromorpho__A2_slide3_neuron2_II_III.swc,789,neuromorpho__A2_slide3_neuron2_II_III.swc,pyramidal,817,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9954,True,1,-22.74,-43.35,-20.61,78.69,0.104,0.47,0.425,85,347,384,0.78,neuromorpho
seed789:neuromorpho__A2_slide3_neuron5_II_III.swc,789,neuromorpho__A2_slide3_neuron5_II_III.swc,pyramidal,579,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9961,True,1,-21.58,-3.38,18.2,82.82,0.009,0.518,0.472,5,273,300,0.71,neuromorpho
seed789:neuromorpho__A2_slide3_neuron6_II_III.swc,789,neuromorpho__A2_slide3_neuron6_II_III.swc,pyramidal,931,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9955,True,1,-27.11,-17.96,9.16,90.88,0.047,0.364,0.588,44,547,339,0.79,neuromorpho
seed789:neuromorpho__A3-n12-2_final.swc,789,neuromorpho__A3-n12-2_final.swc,pyramidal,884,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9973,True,1,0.0,,,0.0,0.0,0.0,0.999,0,883,0,0.56,neuromorpho
seed789:neuromorpho__A3-n2-3_1.swc,789,neuromorpho__A3-n2-3_1.swc,pyramidal,1946,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9967,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1945,0,0.77,neuromorpho
seed789:neuromorpho__A3-n2-7_final.swc,789,neuromorpho__A3-n2-7_final.swc,pyramidal,2767,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9884,True,1,0.0,,,0.0,0.0,0.0,1.0,0,2766,0,1.19,neuromorpho
seed789:neuromorpho__A3_slide2_15.swc,789,neuromorpho__A3_slide2_15.swc,pyramidal,493,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9983,True,1,-14.19,-11.66,2.52,80.88,0.053,0.43,0.515,26,254,212,0.75,neuromorpho
seed789:neuromorpho__A3_slide2_18.swc,789,neuromorpho__A3_slide2_18.swc,pyramidal,494,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9981,True,1,-15.63,8.93,24.57,63.47,0.063,0.5,0.435,31,215,247,0.69,neuromorpho
seed789:neuromorpho__A3_slide2_5.swc,789,neuromorpho__A3_slide2_5.swc,pyramidal,1136,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.8723,True,1,-14.49,-19.55,-5.06,36.37,0.082,0.477,0.44,93,500,542,0.78,neuromorpho
seed789:neuromorpho__A3_slide2_9.swc,789,neuromorpho__A3_slide2_9.swc,pyramidal,2087,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9811,True,1,-9.78,-4.31,5.47,90.5,0.031,0.6,0.369,64,770,1252,1.04,neuromorpho
seed789:neuromorpho__A3_slide2_neuron2.swc,789,neuromorpho__A3_slide2_neuron2.swc,pyramidal,492,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9907,True,1,-14.66,-12.97,1.69,43.74,0.022,0.35,0.626,11,308,172,0.75,neuromorpho
seed789:neuromorpho__A3_slide2_neuron4.swc,789,neuromorpho__A3_slide2_neuron4.swc,pyramidal,396,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9916,True,1,-14.16,-25.41,-11.25,74.26,0.066,0.386,0.545,26,216,153,0.68,neuromorpho
seed789:neuromorpho__A3_slide2_neuron4_II_III.swc,789,neuromorpho__A3_slide2_neuron4_II_III.swc,pyramidal,861,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.8487,True,1,-34.74,-42.42,-7.68,103.64,0.195,0.684,0.12,168,103,589,0.75,neuromorpho
seed789:neuromorpho__A3_slide3_14.swc,789,neuromorpho__A3_slide3_14.swc,pyramidal,361,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9939,True,1,-14.55,-20.5,-5.95,81.94,0.144,0.457,0.396,52,143,165,0.71,neuromorpho
seed789:neuromorpho__A3_slide3_20.swc,789,neuromorpho__A3_slide3_20.swc,pyramidal,484,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9966,True,1,-12.59,-6.28,6.31,78.95,0.101,0.55,0.347,49,168,266,0.69,neuromorpho
seed789:neuromorpho__A3_slide3_21.swc,789,neuromorpho__A3_slide3_21.swc,pyramidal,308,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9766,True,1,-13.37,8.04,21.41,68.27,0.01,0.734,0.253,3,78,226,0.66,neuromorpho
seed789:neuromorpho__A3_slide3_4.swc,789,neuromorpho__A3_slide3_4.swc,pyramidal,448,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.994,True,1,-12.49,-1.36,11.13,138.09,0.038,0.589,0.371,17,166,264,0.66,neuromorpho
seed789:neuromorpho__A3_slide3_Neuron4.swc,789,neuromorpho__A3_slide3_Neuron4.swc,pyramidal,384,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9953,True,1,-18.44,-8.34,10.1,81.65,0.081,0.438,0.479,31,184,168,0.7,neuromorpho
seed789:neuromorpho__A4-2-1-15-JUN-2_final.swc,789,neuromorpho__A4-2-1-15-JUN-2_final.swc,pyramidal,1171,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9973,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1170,0,0.7,neuromorpho
seed789:neuromorpho__A4-3-1-15-JUN-2_final.swc,789,neuromorpho__A4-3-1-15-JUN-2_final.swc,pyramidal,1152,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9974,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1151,0,0.67,neuromorpho
seed789:neuromorpho__A4-N1-3_final.swc,789,neuromorpho__A4-N1-3_final.swc,pyramidal,1010,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9972,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1009,0,0.61,neuromorpho
seed789:neuromorpho__A4-N1-5_final.swc,789,neuromorpho__A4-N1-5_final.swc,pyramidal,871,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9939,True,1,0.0,,,0.0,0.0,0.0,0.999,0,870,0,0.64,neuromorpho
seed789:neuromorpho__A4-N11-4_final.swc,789,neuromorpho__A4-N11-4_final.swc,pyramidal,1122,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9976,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1121,0,0.71,neuromorpho
seed789:neuromorpho__A4-N4-3_final.swc,789,neuromorpho__A4-N4-3_final.swc,pyramidal,1181,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9966,True,1,0.0,,,0.0,0.0,0.0,0.999,0,1180,0,0.75,neuromorpho
seed789:neuromorpho__A4-n2-1_final.swc,789,neuromorpho__A4-n2-1_final.swc,pyramidal,970,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9927,True,1,0.0,,,0.0,0.0,0.0,0.999,0,969,0,0.69,neuromorpho
seed789:neuromorpho__A4-n7-1_final.swc,789,neuromorpho__A4-n7-1_final.swc,pyramidal,723,v12_gentle_seed789,1.0,1.0,,1.0,,pyramidal,0.9954,True,1,0.0,,,0.0,0.0,0.0,0.999,0,722,0,0.6,neuromorpho
seed789:neuromorpho__A4_slide2_10.swc,789,neuromorpho__A4_slide2_10.swc,pyramidal,941,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9942,True,1,-26.98,0.56,27.55,57.57,0.012,0.628,0.359,11,338,591,0.68,neuromorpho
seed789:neuromorpho__A4_slide2_2.swc,789,neuromorpho__A4_slide2_2.swc,pyramidal,471,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9955,True,1,-14.08,-40.39,-26.31,82.6,0.028,0.597,0.374,13,176,281,0.73,neuromorpho
seed789:neuromorpho__A4_slide2_20.swc,789,neuromorpho__A4_slide2_20.swc,pyramidal,698,v12_gentle_seed789,0.9912,0.9871,,0.9823,1.0,pyramidal,0.9976,True,1,-14.1,5.5,19.6,88.83,0.0,0.628,0.371,9,250,438,0.95,neuromorpho
seed789:neuromorpho__A4_slide2_21.swc,789,neuromorpho__A4_slide2_21.swc,pyramidal,513,v12_gentle_seed789,0.6429,0.9552,0.0,0.9288,1.0,pyramidal,0.9553,True,1,-11.77,7.27,19.04,86.01,0.045,0.661,0.292,0,173,339,0.73,neuromorpho
seed789:neuromorpho__A4_slide2_3.swc,789,neuromorpho__A4_slide2_3.swc,pyramidal,591,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9976,True,1,-13.15,-9.49,3.65,82.62,0.027,0.514,0.457,16,270,304,0.86,neuromorpho
seed789:neuromorpho__A4_slide2_8.swc,789,neuromorpho__A4_slide2_8.swc,pyramidal,416,v12_gentle_seed789,0.3239,0.5385,0.0,0.9717,0.0,pyramidal,0.9778,True,1,-15.0,-6.08,8.92,46.66,0.031,0.43,0.536,179,236,0,0.7,neuromorpho
seed789:neuromorpho__A4_slide2_9.swc,789,neuromorpho__A4_slide2_9.swc,pyramidal,490,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9928,True,1,-14.68,-3.83,10.85,34.13,0.039,0.559,0.4,19,196,274,0.76,neuromorpho
seed789:neuromorpho__A4_slide2_neuron1_II_III.swc,789,neuromorpho__A4_slide2_neuron1_II_III.swc,pyramidal,871,v12_gentle_seed789,0.4733,0.3341,1.0,0.42,0.0,pyramidal,0.9905,True,1,-30.7,-37.88,-7.18,47.74,0.092,0.158,0.749,80,348,442,0.95,neuromorpho
seed789:neuromorpho__A4_slide3_1.swc,789,neuromorpho__A4_slide3_1.swc,pyramidal,714,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9959,True,1,-15.97,-15.99,-0.02,85.95,0.073,0.58,0.346,52,247,414,0.97,neuromorpho
seed789:neuromorpho__A4_slide3_15.swc,789,neuromorpho__A4_slide3_15.swc,pyramidal,474,v12_gentle_seed789,0.6477,0.9346,0.0,0.9431,1.0,pyramidal,0.9917,True,1,-12.93,0.63,13.56,75.61,0.065,0.39,0.542,0,288,185,0.75,neuromorpho
seed789:neuromorpho__A4_slide3_17.swc,789,neuromorpho__A4_slide3_17.swc,pyramidal,438,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9943,True,1,-11.57,-17.15,-5.59,80.61,0.059,0.527,0.411,26,180,231,0.74,neuromorpho
seed789:neuromorpho__A4_slide3_19.swc,789,neuromorpho__A4_slide3_19.swc,pyramidal,386,v12_gentle_seed789,0.6769,0.6218,1.0,0.2981,0.7326,pyramidal,0.9636,True,1,-14.8,-14.76,0.04,83.7,0.021,0.896,0.08,8,177,200,0.66,neuromorpho
seed789:neuromorpho__A4_slide3_21.swc,789,neuromorpho__A4_slide3_21.swc,pyramidal,591,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9966,True,1,-20.06,10.29,30.36,80.47,0.015,0.372,0.611,9,361,220,0.67,neuromorpho
seed789:neuromorpho__A4_slide3_neuron5.swc,789,neuromorpho__A4_slide3_neuron5.swc,pyramidal,483,v12_gentle_seed789,1.0,1.0,1.0,1.0,1.0,pyramidal,0.9974,True,1,-18.75,-4.84,13.91,76.4,0.035,0.379,0.584,17,282,183,0.76,neuromorpho
seed789:neuromorpho__A627_NeuronA_40x_Tile_Trace_RK.swc,789,neuromorpho__A627_NeuronA_40x_Tile_Trace_RK.swc,pyramidal,728,v12_gentle_seed789,1.0,1.0,,1.0,1.0,pyramidal,0.9967,True,1,0.0,0.0,0.0,0.0,0.0,0.853,0.146,0,106,621,0.56,neuromorpho
seed789:neuromorpho__A627_NeuronB_40x_Tile_Trace_MK.swc,789,neuromorpho__A627_NeuronB_40x_Tile_Trace_MK.swc,pyramidal,743,v12_gentle_seed789,0.2933,0.4159,,0.5867,0.0,pyramidal,0.9964,True,1,0.0,0.0,0.0,0.0,0.0,0.584,0.415,0,742,0,0.71,neuromorpho
seed789:neuromorpho__A937_NeuronC_40x_Tile_Trace_MK.swc,789,neuromorpho__A937_NeuronC_40x_Tile_Trace_MK.swc,pyramidal,948,v12_gentle_seed789,0.3207,0.4726,,0.6413,0.0,pyramidal,0.9968,True,1,0.0,0.0,0.0,0.0,0.0,0.527,0.472,0,947,0,0.89,neuromorpho
seed789:neuromorpho__AA0306.swc,789,neuromorpho__AA0306.swc,pyramidal,891,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9953,True,1,0.0,,,0.0,0.648,0.0,0.351,577,313,0,1.08,neuromorpho
seed789:neuromorpho__AA0307.swc,789,neuromorpho__AA0307.swc,pyramidal,3389,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9935,True,1,-0.0,,,0.0,0.839,0.0,0.161,2842,546,0,2.66,neuromorpho
seed789:neuromorpho__AA0312.swc,789,neuromorpho__AA0312.swc,pyramidal,2051,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9972,True,1,0.0,,,0.0,0.811,0.0,0.189,1663,387,0,0.93,neuromorpho
seed789:neuromorpho__AA0315.swc,789,neuromorpho__AA0315.swc,pyramidal,1714,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.987,True,1,0.0,,,0.0,0.761,0.0,0.239,1304,409,0,0.93,neuromorpho
seed789:neuromorpho__AA0321.swc,789,neuromorpho__AA0321.swc,pyramidal,1817,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9975,True,1,0.0,,,0.0,0.723,0.0,0.276,1314,502,0,1.14,neuromorpho
seed789:neuromorpho__AA0327.swc,789,neuromorpho__AA0327.swc,pyramidal,3807,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9984,True,1,0.0,,,0.0,0.856,0.0,0.144,3259,547,0,1.12,neuromorpho
seed789:neuromorpho__AA0336.swc,789,neuromorpho__AA0336.swc,pyramidal,3598,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9977,True,1,0.0,,,0.0,0.888,0.0,0.112,3194,403,0,1.22,neuromorpho
seed789:neuromorpho__AA0339.swc,789,neuromorpho__AA0339.swc,pyramidal,4662,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9975,True,1,0.0,,,0.0,0.866,0.0,0.134,4038,623,0,1.5,neuromorpho
seed789:neuromorpho__AA0342.swc,789,neuromorpho__AA0342.swc,pyramidal,5842,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9971,True,1,0.0,,,0.0,0.936,0.0,0.064,5466,375,0,1.29,neuromorpho
seed789:neuromorpho__AA0347.swc,789,neuromorpho__AA0347.swc,pyramidal,4986,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9977,True,1,0.0,,,0.0,0.852,0.0,0.148,4246,739,0,1.33,neuromorpho
seed789:neuromorpho__AA0354.swc,789,neuromorpho__AA0354.swc,pyramidal,2584,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9977,True,1,0.0,,,0.0,0.947,0.0,0.052,2448,135,0,0.73,neuromorpho
seed789:neuromorpho__AA0356.swc,789,neuromorpho__AA0356.swc,pyramidal,4016,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9977,True,1,0.0,,,0.0,0.916,0.0,0.084,3678,337,0,1.17,neuromorpho
seed789:neuromorpho__AA0357.swc,789,neuromorpho__AA0357.swc,pyramidal,1795,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9965,True,1,0.0,,,0.0,0.88,0.0,0.119,1580,214,0,0.99,neuromorpho
seed789:neuromorpho__AA0358.swc,789,neuromorpho__AA0358.swc,pyramidal,5381,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9966,True,1,0.0,,,0.0,0.873,0.0,0.127,4698,682,0,1.33,neuromorpho
seed789:neuromorpho__AA0359.swc,789,neuromorpho__AA0359.swc,pyramidal,2511,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9979,True,1,0.0,,,0.0,0.906,0.0,0.094,2275,235,0,0.85,neuromorpho
seed789:neuromorpho__AA0365.swc,789,neuromorpho__AA0365.swc,pyramidal,5205,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9978,True,1,0.0,,,0.0,0.845,0.0,0.155,4397,807,0,1.71,neuromorpho
seed789:neuromorpho__AA0369.swc,789,neuromorpho__AA0369.swc,pyramidal,2086,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9973,True,1,0.0,,,0.0,0.834,0.0,0.166,1739,346,0,0.96,neuromorpho
seed789:neuromorpho__AA0371.swc,789,neuromorpho__AA0371.swc,pyramidal,3068,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9975,True,1,0.0,,,0.0,0.85,0.0,0.15,2607,460,0,1.18,neuromorpho
seed789:neuromorpho__AA0374.swc,789,neuromorpho__AA0374.swc,pyramidal,6307,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9941,True,1,0.0,,,0.0,0.967,0.0,0.033,6096,210,0,1.3,neuromorpho
seed789:neuromorpho__AA0393.swc,789,neuromorpho__AA0393.swc,pyramidal,22396,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9971,True,1,0.0,,,0.0,0.981,0.0,0.019,21975,420,0,2.05,neuromorpho
seed789:neuromorpho__AA0397.swc,789,neuromorpho__AA0397.swc,pyramidal,60425,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.998,True,1,0.0,,,0.0,0.987,0.0,0.013,59647,777,0,3.98,neuromorpho
seed789:neuromorpho__AA0408.swc,789,neuromorpho__AA0408.swc,pyramidal,17231,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9981,True,1,0.0,,,0.0,0.98,0.0,0.02,16878,352,0,1.66,neuromorpho
seed789:neuromorpho__AA0414.swc,789,neuromorpho__AA0414.swc,pyramidal,3107,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9984,True,1,0.0,,,0.0,0.902,0.0,0.098,2802,304,0,0.89,neuromorpho
seed789:neuromorpho__AA0424.swc,789,neuromorpho__AA0424.swc,pyramidal,9156,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9969,True,1,0.0,,,0.0,0.938,0.0,0.062,8590,565,0,1.73,neuromorpho
seed789:neuromorpho__AA0426.swc,789,neuromorpho__AA0426.swc,pyramidal,15313,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9972,True,1,0.0,,,0.0,0.98,0.0,0.02,15009,303,0,1.33,neuromorpho
seed789:neuromorpho__AA0439.swc,789,neuromorpho__AA0439.swc,pyramidal,9427,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9982,True,1,0.0,,,0.0,0.912,0.0,0.088,8599,827,0,1.76,neuromorpho
seed789:neuromorpho__AA0451.swc,789,neuromorpho__AA0451.swc,pyramidal,5808,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9972,True,1,0.0,,,0.0,0.824,0.0,0.176,4787,1020,0,1.65,neuromorpho
seed789:neuromorpho__AA0463.swc,789,neuromorpho__AA0463.swc,pyramidal,652,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9291,True,1,0.0,,,0.0,0.663,0.0,0.336,432,219,0,0.92,neuromorpho
seed789:neuromorpho__AA0464.swc,789,neuromorpho__AA0464.swc,pyramidal,2184,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9976,True,1,0.0,,,0.0,0.881,0.0,0.118,1925,258,0,1.31,neuromorpho
seed789:neuromorpho__AA0466.swc,789,neuromorpho__AA0466.swc,pyramidal,5516,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9983,True,1,0.0,,,0.0,0.93,0.0,0.069,5132,383,0,1.2,neuromorpho
seed789:neuromorpho__AA0483.swc,789,neuromorpho__AA0483.swc,pyramidal,1697,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9983,True,1,0.0,,,0.0,0.9,0.0,0.1,1527,169,0,0.81,neuromorpho
seed789:neuromorpho__AA0490.swc,789,neuromorpho__AA0490.swc,pyramidal,2905,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.998,True,1,0.0,,,0.0,0.813,0.0,0.187,2361,543,0,1.36,neuromorpho
seed789:neuromorpho__AA0500.swc,789,neuromorpho__AA0500.swc,pyramidal,531,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9922,True,1,0.0,,,0.0,0.492,0.0,0.507,261,269,0,0.76,neuromorpho
seed789:neuromorpho__AA0505.swc,789,neuromorpho__AA0505.swc,pyramidal,2078,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9979,True,1,0.0,,,0.0,0.952,0.0,0.047,1979,98,0,0.58,neuromorpho
seed789:neuromorpho__AA0507.swc,789,neuromorpho__AA0507.swc,pyramidal,367,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.8984,True,1,0.0,,,0.0,0.594,0.0,0.403,218,148,0,0.58,neuromorpho
seed789:neuromorpho__AA0518.swc,789,neuromorpho__AA0518.swc,pyramidal,1528,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9982,True,1,0.0,,,0.0,0.705,0.0,0.295,1077,450,0,1.02,neuromorpho
seed789:neuromorpho__AA0523.swc,789,neuromorpho__AA0523.swc,pyramidal,4819,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9975,True,1,0.0,,,0.0,0.941,0.0,0.059,4535,283,0,1.2,neuromorpho
seed789:neuromorpho__AA0529.swc,789,neuromorpho__AA0529.swc,pyramidal,983,v12_gentle_seed789,1.0,1.0,1.0,1.0,,pyramidal,0.9984,True,1,0.0,,,0.0,0.824,0.0,0.175,810,172,0,0.74,neuromorpho
